ts	current	anon	file	pgmajfault	io_read_bytes	events_high	events_oom
16:52:10	3882164224	3426668544	247197696	8831	41918464	0	0
16:52:15	3882352640	3426668544	247197696	8831	42147840	0	0
16:52:20	3881803776	3426668544	247427072	8887	42147840	0	0
16:52:25	3881611264	3426668544	247427072	8887	42147840	0	0
16:52:30	3881590784	3426668544	247427072	8887	42147840	0	0
16:52:35	3882270720	3426668544	247525376	8911	42246144	0	0
16:52:40	3882135552	3426668544	247525376	8911	42246144	0	0
16:52:45	3881922560	3426668544	247525376	8911	42246144	0	0
16:52:50	3881541632	3426668544	247525376	8911	42246144	0	0
16:52:55	3882684416	3426668544	247844864	8926	42565632	0	0
16:53:00	3882225664	3426668544	247844864	8926	42565632	0	0
16:53:05	3882438656	3426668544	247844864	8926	42565632	0	0
16:53:10	3882274816	3426668544	247844864	8926	42930176	0	0
16:53:15	3882106880	3426668544	248209408	9015	42930176	0	0
16:53:20	3882283008	3426668544	248209408	9015	42930176	0	0
16:53:25	3882315776	3426668544	248209408	9015	42930176	0	0
16:53:30	3882844160	3426668544	248401920	9062	43122688	0	0
16:53:35	3882561536	3426668544	248401920	9062	43122688	0	0
16:53:40	3882606592	3426668544	248401920	9062	43122688	0	0
16:53:45	3882471424	3426668544	248401920	9062	43122688	0	0
16:53:50	3882434560	3426668544	248471552	9079	43192320	0	0
16:53:55	3882639360	3426668544	248471552	9079	43192320	0	0
16:54:00	3882336256	3426668544	248471552	9079	43192320	0	0
16:54:05	3883233280	3426668544	248471552	9079	43462656	0	0
16:54:10	3883220992	3426668544	248741888	9145	43462656	0	0
16:54:15	3883053056	3426668544	248741888	9145	43462656	0	0
16:54:20	3883270144	3426668544	248741888	9145	43462656	0	0
16:54:25	3882926080	3426668544	248778752	9154	43499520	0	0
16:54:30	3883081728	3426668544	248778752	9154	43499520	0	0
16:54:35	3883311104	3426668544	248778752	9154	43499520	0	0
16:54:40	3883311104	3426668544	248778752	9154	43499520	0	0
16:54:45	3882799104	3426668544	248844288	9170	43565056	0	0
16:54:50	3882188800	3426668544	248844288	9170	43565056	0	0
16:54:55	3882156032	3426668544	248844288	9170	43565056	0	0
16:55:00	3882299392	3426668544	248844288	9170	43565056	0	0
16:55:05	3882127360	3426668544	248844288	9170	43565056	0	0
16:55:10	3881832448	3426668544	248844288	9170	43565056	0	0
16:55:15	3881832448	3426668544	248844288	9170	43565056	0	0
16:55:21	3883712512	3426668544	248942592	9194	43663360	0	0
16:55:26	3883646976	3426668544	248942592	9194	43663360	0	0
16:55:31	3883393024	3426668544	248942592	9194	43663360	0	0
16:55:36	3882860544	3426668544	248942592	9194	43663360	0	0
